"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am Weltweiten Seenot- und Sicherheitsfunksystem (GMDSS)?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Allgemeines Betriebszeugnis für Funker (GOC)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Beschränkt Gültiges Funkbetriebszeugnis (SRC)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Allgemeines Funkbetriebszeugnis (LRC)</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am Binnenschifffahrtsfunk?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Amateurfunkzeugnis</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Allgemeines Sprechfunkzeugnis für den Seefunkdienst</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Beschränkt gültiges Betriebszeugnis für Funker I (BZ I)</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Amateurfunkzeugnis</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Worauf ist bei der Teilnahme am Binnenschifffahrtsfunk in anderen Ländern zu achten?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Die Bestimmungen der EU-Kommission sind zu beachten</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Die Bestimmungen der Binnenschifffahrt-Sprechfunkverordnung sind zu beachten</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Die Bestimmungen der Binnenschifffahrtsstraßenordnung sind zu beachten</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Die Bestimmungen im Regionalen Teil des Handbuchs Binnenschifffahrtsfunk sind zu beachten</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Die Bestimmungen im Regionalen Teil des Handbuchs Binnenschifffahrtsfunk sind zu beachten</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man z. B. Angaben über die Ausrüstungspflicht mit Funkanlagen auf Binnenschiffen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Binnenschifffahrt-Sprechfunkverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Binnenschifferpatentverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Binnenschifffahrtstraßenordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Schiffssicherheitsverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Binnenschifffahrtstraßenordnung</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man Angaben über die Funkbenutzungspflicht für Fahrzeuge auf bestimmten Binnenschifffahrtsstraßen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Binnenschifferpatentverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Allgemeiner Teil des Handbuchs Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Regionale Teile des Handbuchs Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Binnenschifffahrt-Sprechfunkverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Regionale Teile des Handbuchs Binnenschifffahrtsfunk</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Das Abhörverbot und das Fernmeldegeheimnis sind geregelt…</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>in der Binnenschifffahrt-Sprechfunkverordnung (BinSchSprFunkV)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>im Telekommunikationsgesetz (TKG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>im Gesetz über Funkanlagen und Telekommunikationsendeinrichtungen (FTEG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>in der Schiffssicherheitsverordnung (SchSV)</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>im Telekommunikationsgesetz (TKG)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Folgen kann die Verletzung des Fernmeldegeheimnisses haben?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Schriftliche Verwarnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Ordnungswidrigkeitsverfahren</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Einzug der Funkanlage</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Strafrechtliche Verfolgung</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Strafrechtliche Verfolgung</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Schiffsfunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Mobile Funkstelle des mobilen Seefunkdienstes</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Mobile Funkstelle des Binnenschifffahrtsfunks</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Ortsfeste Funkstelle des mobilen Seefunkdienstes</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Ortsfeste Funkstelle des Binnenschifffahrtsfunks</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Mobile Funkstelle des Binnenschifffahrtsfunks</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wer darf eine Schiffsfunkstelle bedienen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Nur der Schiffsführer, sofern er über ein gültiges Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI) verfügt</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Personen, die ohne Aufsicht eines Funkzeugnisinhabers am Funkverkehr teilnehmen, sofern sie älter als 16 Jahre sind</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Inhaber eines gültigen Sprechfunkzeugnisses für den Binnenschifffahrtsfunk (UBI) oder eines gleichwertigen Zeugnisses</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Personen, die über einen gültigen Sportbootführerschein-Binnen und über die Erlaubnis des Schiffsführers verfügen</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Inhaber eines gültigen Sprechfunkzeugnisses für den Binnenschifffahrtsfunk (UBI) oder eines gleichwertigen Zeugnisses</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Der Betrieb einer Schiffsfunkstelle ohne Zuteilungsurkunde (Ship Station Licence) verstößt gegen Vorschriften…</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>der Binnenschifffahrtstraßenordnung (BinSchStrO)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>der Binnenschifffahrt-Sprechfunkverordnung (BinSchSprFunkV)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>des Telekommunikationsgesetzes (TKG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>des Gesetzes über Funkanlagen und Telekommunikationsendeinrichtungen (FTEG)</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>des Telekommunikationsgesetzes (TKG)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Die Bedienung einer Schiffsfunkstelle ohne Erlaubnis (UKW-Sprechfunkzeugnis) verstößt gegen Vorschriften…</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>der Binnenschifffahrtstraßenordnung (BinSchStrO)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>des Telekommunikationsgesetzes (TKG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>der Binnenschifffahrt-Sprechfunkverordnung (BinSchSprFunkV)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>des Gesetzes über Funkanlagen und Telekommunikationsendeinrichtungen (FTEG)</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>der Binnenschifffahrt-Sprechfunkverordnung (BinSchSprFunkV)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches amtliche Dokument für eine Schiffsfunkstelle muss sich an Bord befinden?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zuteilungsurkunde (Ship Station Licence)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>UKW-Sprechfunkzeugnis (UBI)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>UKW-Betriebszeugnis</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zulassungsurkunde</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Zuteilungsurkunde (Ship Station Licence)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Teile des Handbuchs Binnenschifffahrtsfunk müssen bei einer Schiffsfunkstelle mitgeführt werden?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Regionale Teile für alle europäischen Wasserstraßen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Allgemeiner Teil sowie Regionale Teile für die Strecken, in denen die Schiffsfunkstelle am Binnenschifffahrtsfunk teilnimmt</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Allgemeiner Teil sowie Regionale Teile des Landes, in dem die Schiffsfunkstelle angemeldet wurde</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Regionale Teile für die Strecke, in der sich die Schiffsfunkstelle gerade befindet</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Allgemeiner Teil sowie Regionale Teile für die Strecken, in denen die Schiffsfunkstelle am Binnenschifffahrtsfunk teilnimmt</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Woraus besteht das Rufzeichen für eine deutsche Schiffsfunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zwei Buchstaben der Rufzeichenreihe für Deutschland, gefolgt von zwei Ziffern</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Vier Buchstaben der Rufzeichenreihe für Deutschland, gefolgt von vier Ziffern</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Vier Buchstaben der Rufzeichenreihe für Deutschland, gefolgt von zwei Ziffern</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zwei Buchstaben der Rufzeichenreihe für Deutschland, gefolgt von vier Ziffern</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Zwei Buchstaben der Rufzeichenreihe für Deutschland, gefolgt von vier Ziffern</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was bedeutet ATIS?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Automatisches Senderidentifizierungssystem</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Automatisches Schiffsidentifizierungssystem</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Automatisches Verkehrsinformationssystem</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Automatisches Transponderabfragesystem</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Automatisches Senderidentifizierungssystem</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welchem Zweck dient die Aussendung eines ATIS-Codes?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Identifizierung des Bedieners der Schiffsfunkstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Identifizierung einer Seefunkstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Identifizierung des Verkehrskreises</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Identifizierung einer Schiffsfunkstelle</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Identifizierung einer Schiffsfunkstelle</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wann wird das ATIS-Signal ausgesendet?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Automatisch nach dem Loslassen der Sprechtaste</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Automatisch beim Drücken der Sprechtaste</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Automatisch beim Kanalwechsel</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Automatisch alle 10 Minuten</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Automatisch nach dem Loslassen der Sprechtaste</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welchen ATIS-Code sendet eine tragbare Funkanlage aus?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>ATIS-Code der Schiffsfunkstelle, zu der sie gehört</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>ATIS-Code, der ihr gesondert mit der Zuteilungsurkunde (Ship Station Licence) zugewiesen wurde</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>ATIS-Code der ortsfesten Funkstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>ATIS-Code der Schiffsfunkstelle und die Gerätenummer</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>ATIS-Code der Schiffsfunkstelle, zu der sie gehört</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist ein ATIS-Killer?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zusatzeinrichtung in der Funkanlage zur optischen Unterdrückung des empfangenen ATIS-Signals</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Zusatzeinrichtung in der Funkanlage zur Unterdrückung der versehentlichen Aussendung des ATIS-Signals</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Zusatzeinrichtung in der Funkanlage zur akustischen Unterdrückung des empfangenen ATIS-Signals</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zusatzeinrichtung in der Funkanlage zur Unterdrückung der Aussendung des ATIS-Signals</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Zusatzeinrichtung in der Funkanlage zur akustischen Unterdrückung des empfangenen ATIS-Signals</div></div>"
