"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wer erteilt neben der zuständigen Stelle des Bundes das UBI?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Wasserstraßen- und Schifffahrtsamt (WSA) und Bundesnetzagentur (BNetzA)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>ZVST und GDWS</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Prüfungsausschüsse von DMYV und DSV</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Bundesnetzagentur (BNetzA) und Bundesamt für Seeschifffahrt und Hydrographie (BSH)</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wer erteilt neben der zuständigen Stelle des Bundes das UBI?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Prüfungsausschüsse von DMYV und DSV</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am GMDSS?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Beschränkt Gültiges Funkbetriebszeugnis (SRC)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Allgemeines Funkbetriebszeugnis (LRC)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Allgemeines Betriebszeugnis für Funker (GOC)</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am GMDSS?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am Binnenschifffahrtsfunk?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>UKW-Sprechfunkzeugnis für den Binnenschifffahrtsfunk (UBI)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Beschränkt gültiges Betriebszeugnis für Funker I (BZ I)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Allgemeines Sprechfunkzeugnis für den Seefunkdienst</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Amateurfunkzeugnis</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis berechtigt nicht zur Teilnahme am Binnenschifffahrtsfunk?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Amateurfunkzeugnis</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Worauf ist bei der Teilnahme am Binnenschifffahrtsfunk in anderen Ländern zu achten?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Bestimmungen im Regionalen Teil des Handbuchs Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Bestimmungen der Binnenschifffahrtsstraßenordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Bestimmungen der EU-Kommission</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Bestimmungen der Binnenschifffahrt-Sprechfunkverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Worauf ist bei der Teilnahme am Binnenschifffahrtsfunk in anderen Ländern zu achten?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Bestimmungen im Regionalen Teil des Handbuchs Binnenschifffahrtsfunk</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man grundsätzliche Bestimmungen über den Sprechfunk auf den jeweiligen Bundeswasserstraßen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Binnenschifffahrt-Sprechfunkverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Binnenschiffsuntersuchungsordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Schifffahrtspolizeiverordnungen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Binnenschifffahrtspatentverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man grundsätzliche Bestimmungen über den Sprechfunk auf den jeweiligen Bundeswasserstraßen?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Schifffahrtspolizeiverordnungen</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man Angaben über die Ausrüstungspflicht mit Funkanlagen auf Binnenschiffen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Schiffssicherheitsverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Binnenschifffahrtstraßenordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Binnenschifferpatentverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Binnenschifffahrt-Sprechfunkverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man Angaben über die Ausrüstungspflicht mit Funkanlagen auf Binnenschiffen?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Binnenschifffahrt-Sprechfunkverordnung</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man Angaben über die Funkbenutzungspflicht für Fahrzeuge auf bestimmten Binnenschifffahrtsstraßen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Binnenschifffahrt-Sprechfunkverordnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Regionale Teile des Handbuchs Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Allgemeiner Teil des Handbuchs Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Binnenschifferpatentverordnung</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wo findet man Angaben über die Funkbenutzungspflicht für Fahrzeuge auf bestimmten Binnenschifffahrtsstraßen?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Regionale Teile des Handbuchs Binnenschifffahrtsfunk</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Das Abhörverbot und das Fernmeldegeheimnis sind geregelt…</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>im Telekommunikationsgesetz (TKG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>im Gesetz über Funkanlagen und Telekommunikationsendeinrichtungen (FTEG)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>in der Binnenschifffahrt-Sprechfunkverordnung (BinSchSprFunkV)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>in der Schiffssicherheitsverordnung (SchSV)</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Das Abhörverbot und das Fernmeldegeheimnis sind geregelt…</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>im Telekommunikationsgesetz (TKG)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was unterliegt dem Fernmeldegeheimnis?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Inhalt und Umstände nur bei Nachrichten mit Revierzentrale</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Inhalt und Umstände, insbesondere konkrete Daten wie der ATIS-Code</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Inhalt und Umstände nur bei Not-, Dringlichkeits- und Sicherheitsverkehr</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Inhalt und Umstände des Funkverkehrs, insbesondere ob jemand beteiligt ist oder war</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was unterliegt dem Fernmeldegeheimnis?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Inhalt und Umstände des Funkverkehrs, insbesondere ob jemand beteiligt ist oder war</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Nachrichten dürfen uneingeschränkt aufgenommen und verbreitet werden?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Alle Aussendungen im Binnenschifffahrtsfunk</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Aussendungen, die An alle Funkstellen gerichtet sind</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Aussendungen des Öffentlichen Nachrichtenaustauschs</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Aussendungen im Verkehrskreis Funkverkehr an Bord</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Nachrichten dürfen uneingeschränkt aufgenommen und verbreitet werden?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Aussendungen, die An alle Funkstellen gerichtet sind</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Folgen kann die Verletzung des Fernmeldegeheimnisses haben?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Strafrechtliche Verfolgung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Schriftliche Verwarnung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Ordnungswidrigkeitsverfahren</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Einzug der Funkanlage</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Folgen kann die Verletzung des Fernmeldegeheimnisses haben?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Strafrechtliche Verfolgung</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welchen Frequenzbereich nutzt der Binnenschifffahrtsfunk?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Grenzwelle (GW/MF)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Ultrakurzwelle (UKW/VHF)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Kurzwelle (KW/HF)</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Langwelle (LW/LF)</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welchen Frequenzbereich nutzt der Binnenschifffahrtsfunk?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Ultrakurzwelle (UKW/VHF)</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wie breiten sich Ultrakurzwellen aus?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>In der Ionosphäre reflektiert</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Geradlinig und quasioptisch</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Der Erdkrümmung folgend bis weit hinter den Horizont</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Abhängig von der Tageszeit</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wie breiten sich Ultrakurzwellen aus?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Geradlinig und quasioptisch</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Faktoren können die Ausbreitung der Ultrakurzwellen beeinflussen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Tag- und Nachtschwankungen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Niederschläge, z. B. Schnee- oder Regenschauer</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Hindernisse, z. B. Berge oder hohe Bauwerke</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Kurs und Geschwindigkeit des Schiffes</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Faktoren können die Ausbreitung der Ultrakurzwellen beeinflussen?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Hindernisse, z. B. Berge oder hohe Bauwerke</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Schiffsfunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Mobile Funkstelle des Binnenschifffahrtsfunks</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Mobile Funkstelle des mobilen Seefunkdienstes</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Ortsfeste Funkstelle des Binnenschifffahrtsfunks</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Ortsfeste Funkstelle des mobilen Seefunkdienstes</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Schiffsfunkstelle?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Mobile Funkstelle des Binnenschifffahrtsfunks</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Seefunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Funkstelle des Mobilen Seefunkdienstes im Verkehrskreis Nautische Information</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Funkstelle des Binnenschifffahrtsfunks im Seebereich</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Funkstelle des Mobilen Seefunkdienstes, die an Land als Küstenfunkstelle betrieben wird</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Funkstelle des Mobilen Seefunkdienstes an Bord eines nicht dauernd verankerten Seefahrzeuges</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Seefunkstelle?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Funkstelle des Mobilen Seefunkdienstes an Bord eines nicht dauernd verankerten Seefahrzeuges</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wer darf eine Schiffsfunkstelle bedienen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Nur der Schiffsführer mit UBI</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Inhaber eines gültigen UBI oder gleichwertigen Zeugnisses</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Personen mit Sportbootführerschein-Binnen und Erlaubnis des Schiffsführers</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Personen ab 16 ohne Aufsicht</span></div></div></div>";"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wer darf eine Schiffsfunkstelle bedienen?</div><hr><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Inhaber eines gültigen UBI oder gleichwertigen Zeugnisses</div></div>"
