"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was sind Abrechnungsgrundlagen für ein Seefunkgespräch über eine deutsche Küstenfunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Gesprächsdauer und Dringlichkeit</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Gesprächsdauer und Frequenzgebühren</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Gesprächsdauer und Entfernung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Gesprächsdauer und Preis der Verrechnungseinheiten</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Gesprächsdauer und Preis der Verrechnungseinheiten</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Sea-Area im GMDSS?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Internationales Seewarngebiet</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Weltweites Suchraster</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Festgelegtes Seegebiet</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>NAVTEX-Gebiet</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Festgelegtes Seegebiet</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wie heißen die GMDSS-Seegebiete?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Küsten- und Hochseegebiete</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>A1, A2, A3, A4</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>A, B, C, D</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>NAVAREAS</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>A1, A2, A3, A4</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>In welchem Seegebiet befindet sich ein Schiff in Reichweite einer UKW-DSC-Küstenfunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Seegebiet A1</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Seegebiet A2</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Seegebiet A3</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Seegebiet A4</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Seegebiet A1</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche satellitengestützten Alarmierungssysteme gehören zum GMDSS?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>DSC und COSPAS-SARSAT</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>COSPAS-SARSAT und Inmarsat</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Eutelsat und Globalstar</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>EPIRB und AIS</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>COSPAS-SARSAT und Inmarsat</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was bezeichnet MSI?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Landeskennung einer Funkstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Nachricht zur Sicherheit der Seeschifffahrt</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>mittlere Signalstärke</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Maritime Mobile Service Identity</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Nachricht zur Sicherheit der Seeschifffahrt</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Aussendung wird als WX bezeichnet?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Funktelexaussendung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Wetterbericht</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>zurückgenommene Aussendung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Nautische Warnnachricht</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Wetterbericht</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Aussendung wird als NX bezeichnet?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Nautische Warnnachricht</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>zurückgenommene Aussendung</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Wetterbericht</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Funktelexaussendung</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Nautische Warnnachricht</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was versteht man unter AIS?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Radaridentifikation von Schiffen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Allgemeines Informationssystem</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>automatische Kennung beim Sprechen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Automatisches Identifizierungs- und Überwachungssystem auf UKW</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Automatisches Identifizierungs- und Überwachungssystem auf UKW</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was bedeutet ETA?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>voraussichtliche Gesamtfahrtzeit</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>voraussichtliche Restfahrtzeit</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>voraussichtliche Abfahrtszeit</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>voraussichtliche Ankunftszeit</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>voraussichtliche Ankunftszeit</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Woran orientieren sich Zeitangaben im Seefunkdienst?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Ortszeit</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Koordinierte Weltzeit UTC</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Greenwich Mean Time</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Bordzeit</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> B</div><div style='margin-top:4px;'>Koordinierte Weltzeit UTC</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Bedeutung hat LT?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Ortszeit bezogen auf den Standort des Schiffes</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Zeit für Funkaussendungen im Gebiet</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Zeitzone nach Breite</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>automatisch über GPS übermittelte Zeit</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Ortszeit bezogen auf den Standort des Schiffes</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Wie nennt man ein funkärztliches Beratungsgespräch?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Emergency-Gespräch</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Erste-Hilfe-Gespräch</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Medico-Gespräch</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Medical-Transport-Gespräch</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Medico-Gespräch</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist eine Seefunkstelle?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Seefunkgerät mit Antenne für UKW- und Kurzwelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Funkstelle, die am GMDSS teilnehmen darf</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Funkstelle des mobilen Seefunkdienstes an Bord eines nicht dauernd verankerten Seefahrzeuges</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Typgeprüfte Funkstelle ohne ATIS</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Funkstelle des mobilen Seefunkdienstes an Bord eines nicht dauernd verankerten Seefahrzeuges</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welches Funkzeugnis ist auf einem deutschen Sportfahrzeug mit Seefunkanlage für den Schiffsführer vorgeschrieben?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Keines, wenn jemand an Bord funken kann</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>SRC zusätzlich zum LRC bei UKW-Anlage</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Funkzeugnis zum Bedienen der eingebauten Anlage, zB SRC oder LRC</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>SRC bis Hoheitsgewässer, darüber hinaus LRC</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Funkzeugnis zum Bedienen der eingebauten Anlage, zB SRC oder LRC</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Funkanlagen darf der Inhaber eines SRC bedienen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>UKW-Funkanlagen für See- und Luftfunkstellen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>UKW-Funkanlagen auf funkausrüstungspflichtigen und nicht funkausrüstungspflichtigen Seeschiffen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>UKW-Funkanlagen im Seefunkdienst auf nicht funkausrüstungspflichtigen Fahrzeugen und auf Traditionsschiffen</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>UKW-Funkanlagen auf Sportbooten im Seefunkdienst und Binnenschifffahrtsfunk</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>UKW-Funkanlagen im Seefunkdienst auf nicht funkausrüstungspflichtigen Fahrzeugen und auf Traditionsschiffen</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Sportboote müssen mit einer UKW-Seefunkanlage ausgerüstet sein?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Gewerbsmäßig genutzte Sportboote ab 12 m Länge</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Gewerbsmäßig genutzte Sportboote mit 3,68 kW und mehr</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Sportboote mit Antriebsmaschine über 3,68 kW</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Sportboote über 12 m Länge</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Gewerbsmäßig genutzte Sportboote ab 12 m Länge</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche rechtlichen Voraussetzungen gelten für den Betrieb einer Seefunkstelle auf Sportfahrzeugen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zuteilung, zugelassene Funkgeräte und ausreichendes Seefunkzeugnis des Fahrzeugführers</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Zuteilung und Sportbootführerschein des Fahrzeugführers</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Zuteilung und Sportbootführerschein</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zuteilung und Seefunkzeugnis einer Person an Bord</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Zuteilung, zugelassene Funkgeräte und ausreichendes Seefunkzeugnis des Fahrzeugführers</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Unterlagen müssen bei einer Überprüfung einer Seefunkstelle vorgelegt werden?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zuteilung und Seefunkzeugnis des Fahrzeugführers</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Seefunkzeugnis eines Besatzungsmitglieds und IBS</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Seefunkzeugnis und Eigentumsnachweis</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zuteilung und Sportbootführerschein</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Zuteilung und Seefunkzeugnis des Fahrzeugführers</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Stelle stellt in Deutschland die Ship Station Licence aus?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>WSA Hamburg</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Bundesnetzagentur Außenstelle Mülheim an der Ruhr</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>BSH Rostock</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Bundesnetzagentur Außenstelle Hamburg</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Bundesnetzagentur Außenstelle Hamburg</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Welche Urkunde muss auf einem Sportfahrzeug mitgeführt werden?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zuteilungsurkunde im Original</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Gerätezulassungsurkunde in Kopie</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Zuteilungsurkunde in Kopie</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Gerätezulassungsurkunde im Original</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Zuteilungsurkunde im Original</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist bei einer Änderung des Schiffsnamens in Bezug auf die Seefunkstelle zu tun?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Mitteilung an das Amtsgericht</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Mitteilung an die Zentrale Verwaltungsstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Schriftliche Mitteilung an die Bundesnetzagentur zur Änderung der Ship Station Licence</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Mitteilung an das BSH</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> C</div><div style='margin-top:4px;'>Schriftliche Mitteilung an die Bundesnetzagentur zur Änderung der Ship Station Licence</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist beim Austausch einer UKW-Sprechfunkanlage gegen eine UKW-GMDSS-Anlage zu veranlassen?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Mitteilung an die Bundesnetzagentur</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>Mitteilung an die Zentrale Verwaltungsstelle</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>Mitteilung an das Amtsgericht</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Mitteilung an das BSH</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> A</div><div style='margin-top:4px;'>Mitteilung an die Bundesnetzagentur</div></div>"
"<div style='text-align:left;'><div style='font-weight:700; margin-bottom:8px;'>Was ist beim Kauf eines UKW-Seefunkgerätes zu beachten?</div><div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>A.</span><span>Zulassung durch BG Verkehr</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>B.</span><span>NAVTEX-Schnittstelle erforderlich</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>C.</span><span>TÜV-Prüfung erforderlich</span></div><div style='margin:2px 0;'><span style='display:inline-block; width:24px;'>D.</span><span>Zulassung oder ordnungsgemäßes Inverkehrbringen für den Seefunkdienst</span></div></div></div>";"<div style='text-align:left;'><div style='margin-top:8px;'><b>Richtige Antwort:</b> D</div><div style='margin-top:4px;'>Zulassung oder ordnungsgemäßes Inverkehrbringen für den Seefunkdienst</div></div>"
